Decimal Value,DNL,INL
287,1.7766524536538233,0.9812371263700376
288,-1.0,-0.01876287362996239
289,0.27225131133789926,0.2534884377079369
290,-0.6336671277319872,-0.3801786900240503
291,1.4674607783582574,1.0872820883342071
292,-1.0,0.08728208833420707
293,0.16184661705944015,0.2491287053936472
294,-0.4755594111409279,-0.22643070574728072
295,0.34139142803321976,0.11496072228593905
296,0.24371729492401384,0.3586780172099529
297,-0.13541930265799185,0.22325871455196103
298,-1.0,-0.776741285448039
299,0.7228692782440338,-0.05387200720400516
300,0.13719030031198898,0.08331829310798382
301,-0.5852324639729438,-0.50191417086496
302,1.6265196288297243,1.1246054579647644
303,-1.0,0.12460545796476434
304,0.1672607637636272,0.29186622172839155
305,-1.0,-0.7081337782716085
306,1.544575786820538,0.8364420085489296
307,-1.0,-0.1635579914510704
308,0.35412198920247295,0.19056399775140256
309,-0.7472910443751135,-0.556727046623711
310,1.2036308727464191,0.6469038261227081
311,-1.0,-0.3530961738772918
312,0.6052213336450576,0.2521251597677658
313,-0.9340059415247343,-0.6818807817569685
314,1.4395852392462025,0.757704457489234
315,-1.0,-0.242295542510766
316,-1.0,-1.2422955425107658
317,2.5943349342744773,1.3520393917637115
318,-1.0,0.3520393917637114
319,-1.0,-0.6479606082362886
320,1.0804224531539037,0.43246184491761513
321,-0.35154618595729314,0.08091565896032198
322,-0.3682276109377839,-0.2873119519774619
323,-1.0,-1.2873119519774618
324,2.5959445454567796,1.3086325934793177
325,-1.0,0.30863259347931765
326,0.06878182506323882,0.3774144185425565
327,-1.0,-0.6225855814574436
328,0.7610609617519211,0.1384753802944775
329,0.23566923901237757,0.3741446193068551
330,-0.36105752476200625,0.013087094544848837
331,-0.15049111645611724,-0.1374040219112684
332,0.627463233619024,0.4900592117077556
333,-0.317378530405256,0.1726806813024996
334,-0.7210251164453607,-0.5483444351428611
335,1.345861969948107,0.7975175348052458
336,-1.0,-0.20248246519475419
337,-0.4453426194000011,-0.6478250845947553
338,1.405490747838778,0.7576656632440226
339,-1.0,-0.24233433675597735
340,-1.0,-1.2423343367559772
341,1.8036500230300194,0.5613156862740422
342,-0.5144827360953215,0.04683295017872073
343,-0.35154618595735665,-0.3047132357786359
344,-1.0,-1.304713235778636
345,1.8411100650914634,0.5363968293128273
346,-0.9658323444479628,-0.4294355151351355
347,1.6661014310859485,1.236665915950813
348,-1.0,0.23666591595081302
349,-0.13059046911095928,0.10607544683985375
350,-0.3984444026787106,-0.29236895583885686
351,1.0733255311228023,0.7809565752839454
352,-0.7210982805900368,0.05985829469390862
353,-0.06386476918918693,-0.004006474495278318
354,-1.0,-1.0040064744952784
355,2.3583074036300182,1.3543009291347399
356,-1.0,0.3543009291347398
357,0.11092437238223618,0.465225301516976
358,-0.5828180471994593,-0.1175927456824833
359,-1.0,-1.1175927456824832
360,2.345576842460765,1.2279840967782818
361,-1.0,0.22798409677828171
362,0.1721627614552088,0.40014685823349055
363,-0.1655629302542425,0.234583927979248
364,-0.2745043416397519,-0.039920413660503876
365,0.3763638891765029,0.336443475515999
366,-0.4460742608465712,-0.1096307853305722
367,1.0470596031930492,0.937428817862477
368,-1.0,-0.06257118213752295
369,-0.24106832753415797,-0.3036395096716809
370,-1.0,-1.3036395096716809
371,2.4186678229671323,1.1150283132954515
372,-1.0,0.11502831329545142
373,-1.0,-0.8849716867045486
374,1.0510836311488991,0.16611194444435054
375,0.04653992508927218,0.21265186953362272
376,-0.6654203665105398,-0.45276849697691707
377,-1.0,-1.452768496976917
378,2.401986397986705,0.9492179010097878
379,-1.0,-0.0507820989902122
380,0.242107683741712,0.19132558475149977
381,0.5336668001762526,0.7249923849277523
382,-0.5223844637176058,0.2026079212101465
383,-0.5104587081395351,-0.30785078692938855
384,0.44308958909827534,0.13523880216888676
385,-1.0,-0.8647611978311133
