MSB,LSB,16-bit HEX,Decimal Value,Analog Output (V)
0x2,0x8D,0x28D,653,0.011354981
0x2,0x8E,0x28E,654,0.011353167
0x2,0x8F,0x28F,655,0.011329739
0x2,0x90,0x290,656,0.011279852
0x2,0x91,0x291,657,0.011383536
0x2,0x92,0x292,658,0.011432141
0x2,0x93,0x293,659,0.011457481
0x2,0x94,0x294,660,0.011461402
0x2,0x95,0x295,661,0.011527321
0x2,0x96,0x296,662,0.011537944
0x2,0x97,0x297,663,0.011522313
0x2,0x98,0x298,664,0.011474512
0x2,0x99,0x299,665,0.011558038
0x2,0x9A,0x29A,666,0.011588342
0x2,0x9B,0x29B,667,0.011594381
0x2,0x9C,0x29C,668,0.011576665
0x2,0x9D,0x29D,669,0.011623403
0x2,0x9E,0x29E,670,0.011611944
0x2,0x9F,0x29F,671,0.011580836
0x2,0xA0,0x2A0,672,0.011459523
0x2,0xA1,0x2A1,673,0.011568921
0x2,0xA2,0x2A2,674,0.011623533
0x2,0xA3,0x2A3,675,0.011655553
0x2,0xA4,0x2A4,676,0.011662222
0x2,0xA5,0x2A5,677,0.01173394
0x2,0xA6,0x2A6,678,0.011747821
0x2,0xA7,0x2A7,679,0.011738698
0x2,0xA8,0x2A8,680,0.011694154
0x2,0xA9,0x2A9,681,0.011783512
0x2,0xAA,0x2AA,682,0.011816423
0x2,0xAB,0x2AB,683,0.011828533
0x2,0xAC,0x2AC,684,0.011817444
0x2,0xAD,0x2AD,685,0.011866885
0x2,0xAE,0x2AE,686,0.011862475
0x2,0xAF,0x2AF,687,0.011833367
0x2,0xB0,0x2B0,688,0.011777278
0x2,0xB1,0x2B1,689,0.011875976
0x2,0xB2,0x2B2,690,0.011922344
0x2,0xB3,0x2B3,691,0.011942872
0x2,0xB4,0x2B4,692,0.011940157
0x2,0xB5,0x2B5,693,0.012000949
0x2,0xB6,0x2B6,694,0.012005543
0x2,0xB7,0x2B7,695,0.011986145
0x2,0xB8,0x2B8,696,0.011930881
0x2,0xB9,0x2B9,697,0.012012375
0x2,0xBA,0x2BA,698,0.01203576
0x2,0xBB,0x2BB,699,0.012037693
0x2,0xBC,0x2BC,700,0.01201698
0x2,0xBD,0x2BD,701,0.012056495
0x2,0xBE,0x2BE,702,0.012043928
0x2,0xBF,0x2BF,703,0.012003404
0x2,0xC0,0x2C0,704,0.011865071
0x2,0xC1,0x2C1,705,0.011976967
0x2,0xC2,0x2C2,706,0.012032273
0x2,0xC3,0x2C3,707,0.012065238
0x2,0xC4,0x2C4,708,0.012076893
0x2,0xC5,0x2C5,709,0.012148611
0x2,0xC6,0x2C6,710,0.012167608
0x2,0xC7,0x2C7,711,0.012160874
0x2,0xC8,0x2C8,712,0.012117124
0x2,0xC9,0x2C9,713,0.012208067
0x2,0xCA,0x2CA,714,0.012243986
0x2,0xCB,0x2CB,715,0.012256944
0x2,0xCC,0x2CC,716,0.012250785
0x2,0xCD,0x2CD,717,0.012301661
0x2,0xCE,0x2CE,718,0.012301172
0x2,0xCF,0x2CF,719,0.012274681
0x2,0xD0,0x2D0,720,0.012222024
0x2,0xD1,0x2D1,721,0.012322634
0x2,0xD2,0x2D2,722,0.012368177
0x2,0xD3,0x2D3,723,0.012392887
0x2,0xD4,0x2D4,724,0.012391985
0x2,0xD5,0x2D5,725,0.012455699
0x2,0xD6,0x2D6,726,0.012464356
0x2,0xD7,0x2D7,727,0.012448661
0x2,0xD8,0x2D8,728,0.012395722
0x2,0xD9,0x2D9,729,0.012477455
0x2,0xDA,0x2DA,730,0.012505673
0x2,0xDB,0x2DB,731,0.012508356
0x2,0xDC,0x2DC,732,0.012489272
0x2,0xDD,0x2DD,733,0.012531501
0x2,0xDE,0x2DE,734,0.012519413
0x2,0xDF,0x2DF,735,0.012484113
0x2,0xE0,0x2E0,736,0.012362887
0x2,0xE1,0x2E1,737,0.0124692
0x2,0xE2,0x2E2,738,0.012519728
0x2,0xE3,0x2E3,739,0.012548456
0x2,0xE4,0x2E4,740,0.012553713
0x2,0xE5,0x2E5,741,0.012622578
0x2,0xE6,0x2E6,742,0.012635286
0x2,0xE7,0x2E7,743,0.012624729
0x2,0xE8,0x2E8,744,0.012575121
0x2,0xE9,0x2E9,745,0.012663667
0x2,0xEA,0x2EA,746,0.012694232
0x2,0xEB,0x2EB,747,0.012703964
0x2,0xEC,0x2EC,748,0.012689496
0x2,0xED,0x2ED,749,0.01273872
0x2,0xEE,0x2EE,750,0.012731237
0x2,0xEF,0x2EF,751,0.012699434
0x2,0xF0,0x2F0,752,0.012641749
0x2,0xF1,0x2F1,753,0.012738959
0x2,0xF2,0x2F2,754,0.012780353
0x2,0xF3,0x2F3,755,0.012798437
0x2,0xF4,0x2F4,756,0.012794462
0x2,0xF5,0x2F5,757,0.012852115
0x2,0xF6,0x2F6,758,0.012854765
0x2,0xF7,0x2F7,759,0.012834508
0x2,0xF8,0x2F8,760,0.012776399
0x2,0xF9,0x2F9,761,0.01285369
0x2,0xFA,0x2FA,762,0.012876998
0x2,0xFB,0x2FB,763,0.012874587
0x2,0xFC,0x2FC,764,0.012849747
0x2,0xFD,0x2FD,765,0.012889576
0x2,0xFE,0x2FE,766,0.012871948
0x2,0xFF,0x2FF,767,0.012831695
0x3,0x0,0x300,768,0.012625869
0x3,0x1,0x301,769,0.01274023
0x3,0x2,0x302,770,0.012800642
0x3,0x3,0x303,771,0.012837777
0x3,0x4,0x304,772,0.012850399
0x3,0x5,0x305,773,0.01292455
0x3,0x6,0x306,774,0.012944199
0x3,0x7,0x307,775,0.012942678
0x3,0x8,0x308,776,0.012901339
0x3,0x9,0x309,777,0.012995813
0x3,0xA,0x30A,778,0.013036054
0x3,0xB,0x30B,779,0.013053933
0x3,0xC,0x30C,780,0.013048665
0x3,0xD,0x30D,781,0.013102657
0x3,0xE,0x30E,782,0.013105405
0x3,0xF,0x30F,783,0.013080402
0x3,0x10,0x310,784,0.013030309
0x3,0x11,0x311,785,0.013135503
0x3,0x12,0x312,786,0.013184227
0x3,0x13,0x313,787,0.013211425
0x3,0x14,0x314,788,0.013215661
0x3,0x15,0x315,789,0.013281427
0x3,0x16,0x316,790,0.013291213
0x3,0x17,0x317,791,0.013278158
0x3,0x18,0x318,792,0.013227749
0x3,0x19,0x319,793,0.013314522
0x3,0x1A,0x31A,794,0.013342871
0x3,0x1B,0x31B,795,0.013351125
0x3,0x1C,0x31C,796,0.013334323
0x3,0x1D,0x31D,797,0.013381418
0x3,0x1E,0x31E,798,0.013371013
0x3,0x1F,0x31F,799,0.013339688
0x3,0x20,0x320,800,0.013221428
0x3,0x21,0x321,801,0.013330488
0x3,0x22,0x322,802,0.013384068
0x3,0x23,0x323,803,0.013415339
0x3,0x24,0x324,804,0.013424017
0x3,0x25,0x325,805,0.013494345
0x3,0x26,0x326,806,0.013510931
0x3,0x27,0x327,807,0.013502882
0x3,0x28,0x328,808,0.013457872
0x3,0x29,0x329,809,0.013548371
0x3,0x2A,0x32A,810,0.013583008
0x3,0x2B,0x32B,811,0.013593696
0x3,0x2C,0x32C,812,0.013583117
0x3,0x2D,0x32D,813,0.013633788
0x3,0x2E,0x32E,814,0.013630853
0x3,0x2F,0x32F,815,0.013601929
0x3,0x30,0x330,816,0.013547751
0x3,0x31,0x331,817,0.013646953
0x3,0x32,0x332,818,0.013693668
0x3,0x33,0x333,819,0.013713034
0x3,0x34,0x334,820,0.01371298
0x3,0x35,0x335,821,0.01377463
0x3,0x36,0x336,822,0.013778019
0x3,0x37,0x337,823,0.013761227
0x3,0x38,0x338,824,0.013708353
0x3,0x39,0x339,825,0.013787153
0x3,0x3A,0x33A,826,0.013813242
0x3,0x3B,0x33B,827,0.013813525
0x3,0x3C,0x33C,828,0.013794463
0x3,0x3D,0x33D,829,0.013836171
0x3,0x3E,0x33E,830,0.013821367
0x3,0x3F,0x33F,831,0.013783243
0x3,0x40,0x340,832,0.013646323
0x3,0x41,0x341,833,0.013758696
0x3,0x42,0x342,834,0.013814611
0x3,0x43,0x343,835,0.013846826
0x3,0x44,0x344,836,0.013859838
0x3,0x45,0x345,837,0.01393311
0x3,0x46,0x346,838,0.01395101
0x3,0x47,0x347,839,0.013944721
0x3,0x48,0x348,840,0.013902057
0x3,0x49,0x349,841,0.01399615
0x3,0x4A,0x34A,842,0.014032765
0x3,0x4B,0x34B,843,0.014046982
0x3,0x4C,0x34C,844,0.014037402
0x3,0x4D,0x34D,845,0.01408969
0x3,0x4E,0x34E,846,0.014089027
0x3,0x4F,0x34F,847,0.014065534
0x3,0x50,0x350,848,0.014012128
0x3,0x51,0x351,849,0.014112651
0x3,0x52,0x352,850,0.014160594
0x3,0x53,0x353,851,0.014184706
0x3,0x54,0x354,852,0.014185043
0x3,0x55,0x355,853,0.014249169
0x3,0x56,0x356,854,0.014257109
0x3,0x57,0x357,855,0.014241577
0x3,0x58,0x358,856,0.014191419
0x3,0x59,0x359,857,0.014273032
0x3,0x5A,0x35A,858,0.014299947
0x3,0x5B,0x35B,859,0.014305074
0x3,0x5C,0x35C,860,0.014287207
0x3,0x5D,0x35D,861,0.014331793
0x3,0x5E,0x35E,862,0.014317771
0x3,0x5F,0x35F,863,0.014285708
0x3,0x60,0x360,864,0.014163222
0x3,0x61,0x361,865,0.014269958
0x3,0x62,0x362,866,0.014321399
0x3,0x63,0x363,867,0.01435092
0x3,0x64,0x364,868,0.014357242
0x3,0x65,0x365,869,0.014426147
0x3,0x66,0x366,870,0.014437812
0x3,0x67,0x367,871,0.014428852
0x3,0x68,0x368,872,0.014381441
0x3,0x69,0x369,873,0.014468974
0x3,0x6A,0x36A,874,0.01450158
0x3,0x6B,0x36B,875,0.014510128
0x3,0x6C,0x36C,876,0.014496258
0x3,0x6D,0x36D,877,0.01454394
0x3,0x6E,0x36E,878,0.014539769
0x3,0x6F,0x36F,879,0.014509694
0x3,0x70,0x370,880,0.01445127
0x3,0x71,0x371,881,0.014549697
0x3,0x72,0x372,882,0.014592763
0x3,0x73,0x373,883,0.01461177
0x3,0x74,0x374,884,0.014606991
0x3,0x75,0x375,885,0.014667045
0x3,0x76,0x376,886,0.014669586
0x3,0x77,0x377,887,0.014649905
0x3,0x78,0x378,888,0.014592502
0x3,0x79,0x379,889,0.014670108
0x3,0x7A,0x37A,890,0.014691745
0x3,0x7B,0x37B,891,0.014692929
0x3,0x7C,0x37C,892,0.014668641
0x3,0x7D,0x37D,893,0.014707733
0x3,0x7E,0x37E,894,0.014691006
0x3,0x7F,0x37F,895,0.014650035
0x3,0x80,0x380,896,0.014507402
0x3,0x81,0x381,897,0.014622914
0x3,0x82,0x382,898,0.014681709
0x3,0x83,0x383,899,0.014716759
0x3,0x84,0x384,900,0.014729119
0x3,0x85,0x385,901,0.014801511
0x3,0x86,0x386,902,0.014820008
0x3,0x87,0x387,903,0.014817206
0x3,0x88,0x388,904,0.014774216
0x3,0x89,0x389,905,0.014867832
0x3,0x8A,0x38A,906,0.014905923
0x3,0x8B,0x38B,907,0.01492404
0x3,0x8C,0x38C,908,0.014915905
0x3,0x8D,0x38D,909,0.014971201
0x3,0x8E,0x38E,910,0.014971374
0x3,0x8F,0x38F,911,0.01494787
0x3,0x90,0x390,912,0.014893628
0x3,0x91,0x391,913,0.014996215
0x3,0x92,0x392,914,0.015046829
0x3,0x93,0x393,915,0.015071822
0x3,0x94,0x394,916,0.015073549
0x3,0x95,0x395,917,0.015138262
0x3,0x96,0x396,918,0.015147646
0x3,0x97,0x397,919,0.015133287
0x3,0x98,0x398,920,0.015081695
0x3,0x99,0x399,921,0.01516535
0x3,0x9A,0x39A,922,0.015194535
0x3,0x9B,0x39B,923,0.015199488
0x3,0x9C,0x39C,924,0.015185151
0x3,0x9D,0x39D,925,0.015229629
0x3,0x9E,0x39E,926,0.015218213
0x3,0x9F,0x39F,927,0.015185683
0x3,0xA0,0x3A0,928,0.015065598
0x3,0xA1,0x3A1,929,0.01517518
0x3,0xA2,0x3A2,930,0.015226359
0x3,0xA3,0x3A3,931,0.015256283
0x3,0xA4,0x3A4,932,0.015262517
0x3,0xA5,0x3A5,933,0.015332596
0x3,0xA6,0x3A6,934,0.0153474
0x3,0xA7,0x3A7,935,0.015337951
0x3,0xA8,0x3A8,936,0.015292756
0x3,0xA9,0x3A9,937,0.015381353
0x3,0xAA,0x3AA,938,0.015416023
0x3,0xAB,0x3AB,939,0.015425234
0x3,0xAC,0x3AC,940,0.015414014
0x3,0xAD,0x3AD,941,0.01546376
0x3,0xAE,0x3AE,942,0.015459035
0x3,0xAF,0x3AF,943,0.015431197
0x3,0xB0,0x3B0,944,0.015374652
0x3,0xB1,0x3B1,945,0.015471222
0x3,0xB2,0x3B2,946,0.01551508
0x3,0xB3,0x3B3,947,0.015536456
0x3,0xB4,0x3B4,948,0.015533208
0x3,0xB5,0x3B5,949,0.01559261
0x3,0xB6,0x3B6,950,0.015596748
0x3,0xB7,0x3B7,951,0.015578392
0x3,0xB8,0x3B8,952,0.015523118
0x3,0xB9,0x3B9,953,0.015600973
0x3,0xBA,0x3BA,954,0.015627345
0x3,0xBB,0x3BB,955,0.015626204
0x3,0xBC,0x3BC,956,0.015605655
0x3,0xBD,0x3BD,957,0.015643398
0x3,0xBE,0x3BE,958,0.015630104
0x3,0xBF,0x3BF,959,0.015592165
0x3,0xC0,0x3C0,960,0.015452735
0x3,0xC1,0x3C1,961,0.015451964
0x3,0xC2,0x3C2,962,0.015618623
0x3,0xC3,0x3C3,963,0.015650328
0x3,0xC4,0x3C4,964,0.01566145
0x3,0xC5,0x3C5,965,0.01573264
0x3,0xC6,0x3C6,966,0.015748074
0x3,0xC7,0x3C7,967,0.015742263
0x3,0xC8,0x3C8,968,0.015699074
0x3,0xC9,0x3C9,969,0.015787762
0x3,0xCA,0x3CA,970,0.01582544
0x3,0xCB,0x3CB,971,0.015837844
0x3,0xCC,0x3CC,972,0.015828807
0x3,0xCD,0x3CD,973,0.015880465
0x3,0xCE,0x3CE,974,0.015877576
0x3,0xCF,0x3CF,975,0.01585279
0x3,0xD0,0x3D0,976,0.015796668
0x3,0xD1,0x3D1,977,0.015899212
0x3,0xD2,0x3D2,978,0.015944993
0x3,0xD3,0x3D3,979,0.015967389
0x3,0xD4,0x3D4,980,0.015966314
0x3,0xD5,0x3D5,981,0.016029213
0x3,0xD6,0x3D6,982,0.016035741
0x3,0xD7,0x3D7,983,0.016020687
0x3,0xD8,0x3D8,984,0.015965424
0x3,0xD9,0x3D9,985,0.016047482
0x3,0xDA,0x3DA,986,0.016074354
0x3,0xDB,0x3DB,987,0.016077525
0x3,0xDC,0x3DC,988,0.01605893
0x3,0xDD,0x3DD,989,0.016101638
0x3,0xDE,0x3DE,990,0.016088409
0x3,0xDF,0x3DF,991,0.016053261
0x3,0xE0,0x3E0,992,0.015930319
0x3,0xE1,0x3E1,993,0.016036632
0x3,0xE2,0x3E2,994,0.016087811
0x3,0xE3,0x3E3,995,0.016115204
0x3,0xE4,0x3E4,996,0.016119831
0x3,0xE5,0x3E5,997,0.016185489
0x3,0xE6,0x3E6,998,0.01619735
0x3,0xE7,0x3E7,999,0.016185956
0x3,0xE8,0x3E8,1000,0.016138458
0x3,0xE9,0x3E9,1001,0.016223645
0x3,0xEA,0x3EA,1002,0.016254481
0x3,0xEB,0x3EB,1003,0.016264561
0x3,0xEC,0x3EC,1004,0.016248963
0x3,0xED,0x3ED,1005,0.016297178
0x3,0xEE,0x3EE,1006,0.01628977
0x3,0xEF,0x3EF,1007,0.016255741
0x3,0xF0,0x3F0,1008,0.016199066
0x3,0xF1,0x3F1,1009,0.01629532
0x3,0xF2,0x3F2,1010,0.016336735
0x3,0xF3,0x3F3,1011,0.0163547
0x3,0xF4,0x3F4,1012,0.016347847
0x3,0xF5,0x3F5,1013,0.016405434
0x3,0xF6,0x3F6,1014,0.01641017
0x3,0xF7,0x3F7,1015,0.016387817
0x3,0xF8,0x3F8,1016,0.016329795
0x3,0xF9,0x3F9,1017,0.016406097
0x3,0xFA,0x3FA,1018,0.016429504
0x3,0xFB,0x3FB,1019,0.01642656
0x3,0xFC,0x3FC,1020,0.016403338
0x3,0xFD,0x3FD,1021,0.016439865
0x3,0xFE,0x3FE,1022,0.016421977
0x3,0xFF,0x3FF,1023,0.016381409
0x4,0x0,0x400,1024,0.016089712
0x4,0x1,0x401,1025,0.016203942
0x4,0x2,0x402,1026,0.016262215
0x4,0x3,0x403,1027,0.016301023
0x4,0x4,0x404,1028,0.01631511
0x4,0x5,0x405,1029,0.016389902
0x4,0x6,0x406,1030,0.01641231
0x4,0x7,0x407,1031,0.016408552
0x4,0x8,0x408,1032,0.016370265
0x4,0x9,0x409,1033,0.016466346
0x4,0xA,0x40A,1034,0.01650586
0x4,0xB,0x40B,1035,0.016523184
0x4,0xC,0x40C,1036,0.016523532
0x4,0xD,0x40D,1037,0.016572886
0x4,0xE,0x40E,1038,0.001593504
0x4,0xF,0x40F,1039,0.016554237
0x4,0x10,0x410,1040,0.016504741
0x4,0x11,0x411,1041,0.016609989
0x4,0x12,0x412,1042,0.016660007
0x4,0x13,0x413,1043,0.01668715
0x4,0x14,0x414,1044,0.016692233
0x4,0x15,0x415,1045,0.016757402
0x4,0x16,0x416,1046,0.016769513
0x4,0x17,0x417,1047,0.016756826
0x4,0x18,0x418,1048,0.016708949
0x4,0x19,0x419,1049,0.016795071
0x4,0x1A,0x41A,1050,0.016824006
0x4,0x1B,0x41B,1051,0.016832445
0x4,0x1C,0x41C,1052,0.016817478
0x4,0x1D,0x41D,1053,0.016864736
0x4,0x1E,0x41E,1054,0.016856666
0x4,0x1F,0x41F,1055,0.016824125
0x4,0x20,0x420,1056,0.016706939
0x4,0x21,0x421,1057,0.016707298
0x4,0x22,0x422,1058,0.016872752
0x4,0x23,0x423,1059,0.016904294
0x4,0x24,0x424,1060,0.016913342
0x4,0x25,0x425,1061,0.016983279
0x4,0x26,0x426,1062,0.017001418
0x4,0x27,0x427,1063,0.016994141
0x4,0x28,0x428,1064,0.016949424
0x4,0x29,0x429,1065,0.017038857
0x4,0x2A,0x42A,1066,0.01707583
0x4,0x2B,0x42B,1067,0.017086692
0x4,0x2C,0x42C,1068,0.017078241
0x4,0x2D,0x42D,1069,0.017128465
0x4,0x2E,0x42E,1070,0.01712664
0x4,0x2F,0x42F,1071,0.017100051
0x4,0x30,0x430,1072,0.017045135
0x4,0x31,0x431,1073,0.01714492
0x4,0x32,0x432,1074,0.017191299
0x4,0x33,0x433,1075,0.017212099
0x4,0x34,0x434,1076,0.017211697
0x4,0x35,0x435,1077,0.017273151
0x4,0x36,0x436,1078,0.017280428
0x4,0x37,0x437,1079,0.017264017
0x4,0x38,0x438,1080,0.017210328
0x4,0x39,0x439,1081,0.017290747
0x4,0x3A,0x43A,1082,0.017317249
0x4,0x3B,0x43B,1083,0.017320268
0x4,0x3C,0x43C,1084,0.017298643
0x4,0x3D,0x43D,1085,0.017341677
0x4,0x3E,0x43E,1086,0.017329457
0x4,0x3F,0x43F,1087,0.017293321
0x4,0x40,0x440,1088,0.017156553
0x4,0x41,0x441,1089,0.017267482
0x4,0x42,0x442,1090,0.017324939
0x4,0x43,0x443,1091,0.017360771
0x4,0x44,0x444,1092,0.017372045
0x4,0x45,0x445,1093,0.017444274
0x4,0x46,0x446,1094,0.017463771
0x4,0x47,0x447,1095,0.017459502
0x4,0x48,0x448,1096,0.017419347
0x4,0x49,0x449,1097,0.017509672
0x4,0x4A,0x44A,1098,0.017548621
0x4,0x4B,0x44B,1099,0.01756374
0x4,0x4C,0x44C,1100,0.017556561
0x4,0x4D,0x44D,1101,0.017609565
0x4,0x4E,0x44E,1102,0.017608175
0x4,0x4F,0x44F,1103,0.017585746
0x4,0x50,0x450,1104,0.017532622
0x4,0x51,0x451,1105,0.017635785
0x4,0x52,0x452,1106,0.017681501
0x4,0x53,0x453,1107,0.017707319
0x4,0x54,0x454,1108,0.01770935
0x4,0x55,0x455,1109,0.017773313
0x4,0x56,0x456,1110,0.017780569
0x4,0x57,0x457,1111,0.017767372
0x4,0x58,0x458,1112,0.017716996
0x4,0x59,0x459,1113,0.017800586
0x4,0x5A,0x45A,1114,0.017828862
0x4,0x5B,0x45B,1115,0.017834738
0x4,0x5C,0x45C,1116,0.017816607
0x4,0x5D,0x45D,1117,0.017861468
0x4,0x5E,0x45E,1118,0.017850965
0x4,0x5F,0x45F,1119,0.017818074
0x4,0x60,0x460,1120,0.017698879
0x4,0x61,0x461,1121,0.017805148
0x4,0x62,0x462,1122,0.01785746
0x4,0x63,0x463,1123,0.017886841
0x4,0x64,0x464,1124,0.017894639
0x4,0x65,0x465,1125,0.017962035
0x4,0x66,0x466,1126,0.017977057
0x4,0x67,0x467,1127,0.017967455
0x4,0x68,0x468,1128,0.017921272
0x4,0x69,0x469,1129,0.018008805
0x4,0x6A,0x46A,1130,0.018043312
0x4,0x6B,0x46B,1131,0.018052207
0x4,0x6C,0x46C,1132,0.018041357
0x4,0x6D,0x46D,1133,0.018089669
0x4,0x6E,0x46E,1134,0.018084607
0x4,0x6F,0x46F,1135,0.018053891
0x4,0x70,0x470,1136,0.017997368
0x4,0x71,0x471,1137,0.018095024
0x4,0x72,0x472,1138,0.018138709
0x4,0x73,0x473,1139,0.018156967
0x4,0x74,0x474,1140,0.018154197
0x4,0x75,0x475,1141,0.018212523
0x4,0x76,0x476,1142,0.018217737
0x4,0x77,0x477,1143,0.018198132
0x4,0x78,0x478,1144,0.018142988
0x4,0x79,0x479,1145,0.018222549
0x4,0x7A,0x47A,1146,0.018245195
0x4,0x7B,0x47B,1147,0.018244641
0x4,0x7C,0x47C,1148,0.018224047
0x4,0x7D,0x47D,1149,0.018262171
0x4,0x7E,0x47E,1150,0.018246455
0x4,0x7F,0x47F,1151,0.018208331
0x4,0x80,0x480,1152,0.018067066
0x4,0x81,0x481,1153,0.018180373
0x4,0x82,0x482,1154,0.018239949
0x4,0x83,0x483,1155,0.018275455
0x4,0x84,0x484,1156,0.018289108
0x4,0x85,0x485,1157,0.018362901
0x4,0x86,0x486,1158,0.018382734
0x4,0x87,0x487,1159,0.018379193
0x4,0x88,0x488,1160,0.018341341
0x4,0x89,0x489,1161,0.018432317
0x4,0x8A,0x48A,1162,0.01847245
0x4,0x8B,0x48B,1163,0.018487374
0x4,0x8C,0x48C,1164,0.018481487
0x4,0x8D,0x48D,1165,0.018537413
0x4,0x8E,0x48E,1166,0.01853699
0x4,0x8F,0x48F,1167,0.01851544
0x4,0x90,0x490,1168,0.018463739
0x4,0x91,0x491,1169,0.018567185
0x4,0x92,0x492,1170,0.018616724
0x4,0x93,0x493,1171,0.018643226
0x4,0x94,0x494,1172,0.018645768
0x4,0x95,0x495,1173,0.018708884
0x4,0x96,0x496,1174,0.018720897
0x4,0x97,0x497,1175,0.018707298
0x4,0x98,0x498,1176,0.018657389
0x4,0x99,0x499,1177,0.018741251
0x4,0x9A,0x49A,1178,0.018769806
0x4,0x9B,0x49B,1179,0.018777214
0x4,0x9C,0x49C,1180,0.01876242
0x4,0x9D,0x49D,1181,0.018807061
0x4,0x9E,0x49E,1182,0.018797927
0x4,0x9F,0x49F,1183,0.018764571
0x4,0xA0,0x4A0,1184,0.018648331
0x4,0xA1,0x4A1,1185,0.018755936
0x4,0xA2,0x4A2,1186,0.018809711
0x4,0xA3,0x4A3,1187,0.018838777
0x4,0xA4,0x4A4,1188,0.01884815
0x4,0xA5,0x4A5,1189,0.018918415
0x4,0xA6,0x4A6,1190,0.018933665
0x4,0xA7,0x4A7,1191,0.018925443
0x4,0xA8,0x4A8,1192,0.018880585
0x4,0xA9,0x4A9,1193,0.018967868
0x4,0xAA,0x4AA,1194,0.01900257
0x4,0xAB,0x4AB,1195,0.019014268
0x4,0xAC,0x4AC,1196,0.019004167
0x4,0xAD,0x4AD,1197,0.019053359
0x4,0xAE,0x4AE,1198,0.019049829
0x4,0xAF,0x4AF,1199,0.019022881
0x4,0xB0,0x4B0,1200,0.018966771
0x4,0xB1,0x4B1,1201,0.019065307
0x4,0xB2,0x4B2,1202,0.019109991
0x4,0xB3,0x4B3,1203,0.019129433
0x4,0xB4,0x4B4,1204,0.01912826
0x4,0xB5,0x4B5,1205,0.019187911
0x4,0xB6,0x4B6,1206,0.019192745
0x4,0xB7,0x4B7,1207,0.019175399
0x4,0xB8,0x4B8,1208,0.01912246
0x4,0xB9,0x4B9,1209,0.01920164
0x4,0xBA,0x4BA,1210,0.019225601
0x4,0xBB,0x4BB,1211,0.019227697
0x4,0xBC,0x4BC,1212,0.019206267
0x4,0xBD,0x4BD,1213,0.019247411
0x4,0xBE,0x4BE,1214,0.01923366
0x4,0xBF,0x4BF,1215,0.019197795
0x4,0xC0,0x4C0,1216,0.019062298
0x4,0xC1,0x4C1,1217,0.019171337
0x4,0xC2,0x4C2,1218,0.019225264
0x4,0xC3,0x4C3,1219,0.01926013
0x4,0xC4,0x4C4,1220,0.019270035
0x4,0xC5,0x4C5,1221,0.019342351
0x4,0xC6,0x4C6,1222,0.019359208
0x4,0xC7,0x4C7,1223,0.019354625
0x4,0xC8,0x4C8,1224,0.019311906
0x4,0xC9,0x4C9,1225,0.019401492
0x4,0xCA,0x4CA,1226,0.019439019
0x4,0xCB,0x4CB,1227,0.019452422
0x4,0xCC,0x4CC,1228,0.01944332
0x4,0xCD,0x4CD,1229,0.019496628
0x4,0xCE,0x4CE,1230,0.01949551
0x4,0xCF,0x4CF,1231,0.019469116
0x4,0xD0,0x4D0,1232,0.019417111
0x4,0xD1,0x4D1,1233,0.019518025
0x4,0xD2,0x4D2,1234,0.019563514
0x4,0xD3,0x4D3,1235,0.019585628
0x4,0xD4,0x4D4,1236,0.019587496
0x4,0xD5,0x4D5,1237,0.019651166
0x4,0xD6,0x4D6,1238,0.01965815
0x4,0xD7,0x4D7,1239,0.01964264
0x4,0xD8,0x4D8,1240,0.0195912
0x4,0xD9,0x4D9,1241,0.019673486
0x4,0xDA,0x4DA,1242,0.019700347
0x4,0xDB,0x4DB,1243,0.019703312
0x4,0xDC,0x4DC,1244,0.019685184
0x4,0xDD,0x4DD,1245,0.019729858
0x4,0xDE,0x4DE,1246,0.019717649
0x4,0xDF,0x4DF,1247,0.019682425
0x4,0xE0,0x4E0,1248,0.019563296
0x4,0xE1,0x4E1,1249,0.019668968
0x4,0xE2,0x4E2,1250,0.019720647
0x4,0xE3,0x4E3,1251,0.019747301
0x4,0xE4,0x4E4,1252,0.019753579
0x4,0xE5,0x4E5,1253,0.019820921
0x4,0xE6,0x4E6,1254,0.019834498
0x4,0xE7,0x4E7,1255,0.019822821
0x4,0xE8,0x4E8,1256,0.019777355
0x4,0xE9,0x4E9,1257,0.01986138
0x4,0xEA,0x4EA,1258,0.019894497
0x4,0xEB,0x4EB,1259,0.01990148
0x4,0xEC,0x4EC,1260,0.019889087
0x4,0xED,0x4ED,1261,0.019937935
0x4,0xEE,0x4EE,1262,0.019930147
0x4,0xEF,0x4EF,1263,0.019899992
0x4,0xF0,0x4F0,1264,0.019842807
0x4,0xF1,0x4F1,1265,0.019939901
0x4,0xF2,0x4F2,1266,0.019843219
0x4,0xF3,0x4F3,1267,0.019998401
0x4,0xF4,0x4F4,1268,0.0199936
0x4,0xF5,0x4F5,1269,0.020051568
0x4,0xF6,0x4F6,1270,0.020055847
0x4,0xF7,0x4F7,1271,0.020034515
0x4,0xF8,0x4F8,1272,0.019979198
0x4,0xF9,0x4F9,1273,0.020055717
0x4,0xFA,0x4FA,1274,0.020078179
0x4,0xFB,0x4FB,1275,0.020078113
0x4,0xFC,0x4FC,1276,0.020054283
0x4,0xFD,0x4FD,1277,0.020092451
0x4,0xFE,0x4FE,1278,0.020076408
0x4,0xFF,0x4FF,1279,0.020037231
0x5,0x0,0x500,1280,0.019835681
